2021/08/30,5:00,0.0
2021/08/30,5:15,0.0
2021/08/30,5:30,0.0
2021/08/30,5:45,0.0
2021/08/30,6:00,0.0
2021/08/30,6:15,0.4
2021/08/30,6:30,1.6
2021/08/30,6:45,3.3
2021/08/30,7:00,5.7
2021/08/30,7:15,8.6
2021/08/30,7:30,11.6
2021/08/30,7:45,12.4
2021/08/30,8:00,14.3
2021/08/30,8:15,18.5
2021/08/30,8:30,17.5
2021/08/30,8:45,28.7
2021/08/30,9:00,27.1
2021/08/30,9:15,32.1
2021/08/30,9:30,40.1
2021/08/30,9:45,41.2
2021/08/30,10:00,49.1
2021/08/30,10:15,51.5
2021/08/30,10:30,53.6
2021/08/30,10:45,49.8
2021/08/30,11:00,55.1
2021/08/30,11:15,59.7
2021/08/30,11:30,59.5
2021/08/30,11:45,61.2
2021/08/30,12:00,61.9
2021/08/30,12:15,61.3
2021/08/30,12:30,63.4
2021/08/30,12:45,63.5
2021/08/30,13:00,59.5
2021/08/30,13:15,63.4
2021/08/30,13:30,58.6
2021/08/30,13:45,63.9
2021/08/30,14:00,60.0
2021/08/30,14:15,33.4
2021/08/30,14:30,29.3
2021/08/30,14:45,38.7
2021/08/30,15:00,39.7
2021/08/30,15:15,28.9
2021/08/30,15:30,25.1
2021/08/30,15:45,21.3
2021/08/30,16:00,18.0
2021/08/30,16:15,16.3
2021/08/30,16:30,17.5
2021/08/30,16:45,19.7
2021/08/30,17:00,18.8
2021/08/30,17:15,15.8
2021/08/30,17:30,12.0
2021/08/30,17:45,8.8
2021/08/30,18:00,6.3
2021/08/30,18:15,3.9
2021/08/30,18:30,1.6
2021/08/30,18:45,0.4
2021/08/30,19:00,0.0
2021/08/30,19:15,0.0
2021/08/30,19:30,0.0
2021/08/30,19:45,0.0
2021/08/30,20:00,0.0
